Episode Number,Chunk Number,Duration (seconds),Transcription
53,13,30.0,khata kgaba ka tshwatigwa ke kofid  kapaga opa ka mokgwabakaetrian ngwanne enpong ne ke kalebakale kaitilummokaratleten a ditapoloto ba tadi ba bantsi bante bamputa gore go ri nyalonnathonitisengwanata go ra a entie go na le ditlamoragoditamaoh detedita moentok mmee lepaphala mpikanele lataya tshwetso ya gore e nne moentok o le mmongwi ka nako e bao tambanakhutl
53,14,30.0,o bona gore o dikamorago ka had infenetn dikaberekwayan di panetaka jeko emon no goklogalaponsoralebogatlhe lebgetsinakwagago swannathariakerekaitse go re lwenao tsenemotirong swanna thariman swana tharitsetsamaeman oo berekaobaybotaotsamana ponswase blef ya a lebogatatsanna gapeamason tokmkeekepateeereitogela lo moselekaetsia mtho jaanako jaanaako motho kio ban
53,15,1.49,eokraole
54,1,30.0,e ketshedimosetso ya kowid  naoitlisediwake motswedinya femo konkabokamoso prr polete uspontofo gore a johnson an jonson ke selwesekgalenseleteng kapassent nao kantsed bebi oele ga oitsiwena pebi oele  ri kesa ritha sanga pebi oele monnale dipoerenyana tse tsa tentse
54,2,30.0,ntserejhamakhantelefale monabomosela ra balekare tsanaskolontse re itshasaka dipoere tsa bana re kga monnape o rayang gore jonson ejonson nka go arabalen  aponsojhaisamankimoarabilemotho wa renarweee tsanamo go yonapontsoa angaefeetsa nno ongaefetsa no o kganyemanea jonson en jonson ke so ke sosakg
54,3,30.0,kgotsakisosisinjaemon jonon johnson akiresk ka bontsipele re bona moento kaparuta ka moento ya mogaro o wa kohid  mme re bona jonson ajason re bonangoo dilong a bana ka boka kaka thata re bona a kao buapoebi e bitsambediphaoda ya banaccccmic eegape ga rka go pola gore ga rere jonsonn jonson ke  ga ribita ka liinalayone  le le siamin kapa lebaitanape ba le diritsangwe
54,4,30.0,nto owa jonsonn johnsen rubita rere ke the yansen kohid en keakin gore jonsen njonseni ee bagwebi baba baba baba ba mo ento o ke yansenan yansen ke ka le gala kasesimani ratla linaleo go tsa kojeremaneraebaka ka re warereke jonsenn jonsen nnee eee kyone yone ekiwankayone ke yanfen lakhind elen ko netelenme gareeb
54,5,30.0,dlota mo ento moento o oeditsweki yone bakgwebi ba badihama ka ithetimanerwadita dihatto  famatitko kampanis ke gore ke bonoba ba parsenta digare ba baetammi ento yimelemo e mengwe e rekhokang nne hare lebelete yone yans etin kapayansene e e ka fotlasegae bagwebi ba bagolo ba jonsenen jorfen ye e leng e bagwebi bako
54,6,30.0,uet e a ta go tlhalufiwa mme garta gopola gore ka nkarabamoedi mogwao ki katlalogantlen putlo e emanko gore anna mo ento o o nontlolipenpilikapa kgale ba jonsene jonson baesame ento moo yoneba mo ba gwebinba ba jonsenen jonsonn male ba ba etang dibisi ne eetan ne endebitanne yanthen ee  e o tlauka tlhwatabaikanta ba buaka yone bareyantsenabile gababi
54,7,30.0,snjten garkaebua nne re gopole gore mora gogalerwa borabole go lolela kohid lesimolola go bileledipatlisithotse bintsi e go tswakooo ba gwenba bantsi ba melemo go bona gore anabaketsa mo ento  go nne rnere bona ba probanta ka nerebonim emod iktentlha ka ntlha tsalera borobolegolole rebone ba tlhobabantsi batlhokofala gomne ne go tluna mo ento wa kowid  gomne kohid
54,8,30.0,ke boleseba bobthaba bueditene mogare o onowa sarkobi t nne dii ke kotsatli nikitsa mo ente owa jonseman johnsen bia himolola mmotse pe botuhung o b er pekileng owa tdtwt rebone e yone dipe thri klenikal trele di thimololac moo ma koo di nagentsebintsi le mo afekhaborarebore p podi tts ya batho ba ne ba simulola kwetacd
54,9,30.0,nkhaw trato moo lefasenkabophara mme moentoo noo feion  ne go sna moento wa kohid  pelegare bona kga gelira borabolegorlele k molupe mme bagwebiba kwamatututho bona ba jansen ke boone ba ntlha kapa bone di  ba gwe dibantlha ba go bona gorekwekio dipatihito gape raiti goridi dpatihtotsa paea pesa paioentek
54,10,30.0,ke bagwebi ba bangwe le baioentak ke baged ba banbakopana gore le ga rebita mo ento wa fisa rere ke mo ento wa fisa ga lina lefelleti ke faisa baio ntek ee bagwedi ba babedit ba ba  berekile mmokgo kore fwa mo ento o onerudita mo ento wa fesa wa kobid  me raiti gapele moento wa atradenika le moento wa modena me garelebelagore ne go thla me ento epe e pe ya gur
54,11,30.0,taka o leraborobo legolulena mme bathoba le gee re lebellete ke gore kekeke keke ke ke potso enta go nne tohntsensentasellaganano a ka re bona mafathe a nantsi a hnangmadi a ka tlhalerebua ya ne e ribitam dakplin e ne khwaliti e dira galango fathekanakoe re bona ko mafatheng a nale madija ka bo ufa uk mafase a ko yuropa e n le kanada or
54,12,30.0,babuaka goeta le dibustashot mne mo afikhaborwa tsapamo kontinentenya arfika go na le mafwatsikapa dinaga tedi tedhenan mo entototatota mme ke ka lebakaleo go botlhokwa gore le rona tja kabatho fela le ga retsedaitana ere klaloganye gore di bagwed ibaba nelemoba berkayang ne le bone fa bifetha basefayang gore re bono gore go na le mafatlu a mang a sa krenne ento kae
54,13,30.0,ka ka nako ethaneten ekapa ba letlela bagodiba ba meento ba letlela e mafathi ana le kheleten nagatennanlekhelete bireke meento e mentlinti e e fepanle e baitlhokang gonne ba batle go bona gore kgakgakafela e nne bone bantl ao ba h nnalemiendome rebone gannye engonetotatataga neribelete gore le rona lenaneo la rona la meento le fere sebaka pele le nna
54,14,30.0,ntle lekanako e yana senterila ego lwa e lekhwathala boitekamelepuso e lwa ntha yone jansen gore hete barithe ithite go na lee bidouti tsere dipateleteng ne senteridi ne te kanako e go a rabamo ei tsabotaloko gore jansen kyone ba ebitemo ente wa jonsonen onsen ne jansen e ka fotla fabagedba jonsenen jonsen ye linkam khampani e tuna e therrelione e kammi ento i e panetakadiko e mon
54,15,16.79,aotlwoge ra leboga ponso lebogetse karabo eo ee a ko nnele mafelabeki a monatetlherekopanegape kamantaga karekopane kamantaga emon ee lebelemafelabeki a monatse lebe loena mofela lebaripkogay ra lebo dankidankidankidang
55,1,30.0,eketshedimosetso ya kohidnuitlisediwake motswedinya femo ko nkabokamoso o so fontsopilaane e ne nokwenao ausiamemaa ihianmaheladeketi a ritine te rtikhutaoitiwena rberekiilenaao e monareberekilebaton a rikhupenleren a sebliftlharikhutsenme pelerikhutaponsako ra ra rabe moretsikeona lipot
55,2,30.0,pedi ke ke ke dipotsele gore ditsamisanle ka gongwefa o le motho o batla  o itshimisetsa gonnale ngwana le lelepotseng nte ke motlogelai a ipoletse wena mane a ko latlhelefoemadumispanton kee kopa go bootsa gorenghaowa gooo latamoento o le motho wa mme ago na le katsela ee lengore moento o ka goo diga go oska kgwanagonna le bana
55,3,30.0,kgotsa yanka gore oitlhela e le gore batho ba bantsi ba re tsinya letshogo la gore e e hago hao fetsa goo enta okastlelonna lebana ofians o jaka nna mothwipankanyetsan gonna le le ngwana ana go goad sabole gore nkalatemo entokgotsa kiemele go nna le ngwanapele enden ebilegoneki ke kgonongwa go enta kisetse go nna lengwana tsa godipuod
55,4,30.0,dintsi ka moentwa kofid  batho ba na letseba dibua ntso neke batle goitsi go twamogwenatankeokayarabapotseey ed ke tse mo retadipanke potseditlhokathata mme gare kaikalla gorebaipana pe bapode senta a diisnekodec ebaren dkapkhan e setebait e kipikile go nne raipiko mafatingana gotshana lebo united state l uk ne ente sete e tanele se bakany
55,5,30.0,gotsepe go baboni gore batho le baba ba batlokwe go ba ba batlokho banale bana ba bakaepayang ne santlha se siditi e sibuang enon le moreti ke gore bare g dipatli ga go na dipatsi siso tle di bonang gore go na le ka mokgwa moente wa kosid n o ka amang mothe go ipankanyetankgonna le ngwana kafa o batlankgonna le ngwana mne karibeletianrat rc
55,6,30.0,amapebaetadipatihitopele eme ento e di betiwa mme gaiti go bontsi se pe sa gore go na le mo ento okaetan gore motho a nne le bothata ka gore a inepapa a go nonna le ngwana mo mo basadi mo ba thumbabomme le mo ba thumbabonkate mme kikobua tatatataka batho ba bommegonne more hikena arbidteng wa o n mot wamme bapofiditibaitanapa bathalofalo gore gao o ka t
55,7,30.0,am entawankha aakiri gauka ya ganan nkeaka gobutwe elenanelamo entemo athukabora o ka kra mo ente wa jansene jonson kapawa faesa kanako eyan tha o kramo ente wa faesa oo thokangori u krie nente e le nebeki ede o  ina akong e wenetin egekramo entle wa go wa bobedi o tlheno o u kremo entle o wa bobedi gomne beitana pe batlhalefeta gore gao e nkile
55,8,30.0,o tlo o bona gore otlo ofireleta kanano ya bolepe bo bo kallogatelang ga o limnali ne go botlhopagore lega oo ka entapele o e o ina o ka obokram entewa goantla goo otnpo oobo oemete wa bobedi o bo ima ofenpo o tlhanepe g ilekra moentlewa go wa bobediwa faeda gomne o ko thuta kaman e o ko thuta gore o fa tshwetegata mogare o kapagao ka tshwtega o fa gatela mo mnelenggn
55,9,30.0,ne gomna lidikompikation pedinti ga o ka nna mommeleng mne gape mpona o le  o ka tlhatagapa kohid  ba tlhalosa gore agona mabaka a ka kitlhalihite gore batho ba banti baitana pe pa bantisetsebalebeletse gore batho ba ba lengmo dinwageng mtla gore ba ka kgometsa bana beitilela gore ba ba tlepsa  ngwana e ga gona bothatsa ba be khaloganyang mme gape garetat
55,10,30.0,gore mokganya gore gao o o ille mne o  o  o o batla go kramo ento o kaya hulo kramo ento o gomne go na leboma  go na le bopaki ba botanko dipathisison ke di bonthang gore mo ento o o thuta le batho ba ba lemmo mmelen goreba kgomotirelepega ethaata ka nako egeite go mne lebapaki bo bo bon tan e e
55,11,30.0,gore ditwantsite dietsuanke mo ento mo mmeleng gwa rona pe ga o batla go nna le  ngwana dikaetsa sepe mo mmeleng gwago gore di di turelete gore o kgona go nna le ngwana mmen  ditwantsite ke gorefela di mo mmeleng a ka baitsana pa batlhalosa gore mkandpeta kohid  te dietsuanke mo ento oe di thutsa go rogohireletsa gore n ge mo gare wa kobid  o tana mo mmeleng waga
55,12,30.0,mmelewago untu gore mogare op wa kohid n mme o sireletse gore e mogare oo o ooketlege mo mmelengwagago ke ona ga mo mogare o o oketega mo mmelengwagago o gatalwanke bolweti mme ga o krel mo ento emon le moreti gao o fetse u rele moente o be o u kra mogare wa kohid  mo mmelongwagago mmelo wagago wa itigor o lwantlhe  mogare o wa kohid goru o fa
55,13,30.0,eka lala baitanape ya botlelo batlhalofale gore e go bontlha gore batho ba bantsi ba kgona go ina be gantsebeile ke bomme ba ba nangle  ntwantita kohid  ba ba entilwengcccbonn ba bananle ditwantsita kobid nn tle ba dikreile gomne ne ba tslhwaipefileka mogare ona ne gape gwa bomthalogore e gwa thuta
55,14,30.0,ga go na kharologanyo mo mothong o ba tsanku ina a o o kirelengmo ento le o o satrangmo ento go na le dipatisito te dieditsong go bona gore a na go na lekharologanyo moo bomne ba ba kireleng mo ento o le e ba ba saukrianbeitanapa ba lebelletg go dira gala mo mmelengwa bona a go na le pharologanyo ka mokgoo o ba ka gonong go imakatengka nako e  e ba sitbatrile mo ento
55,15,30.0,balebeletsi ba ba kirilemoento bomme ba ba kirilemo ento balebellaleb ba bangwa basakiran mo ento balebela gore go diragala mmo di  mo ditlhopentse pepeditse nnee gape balebelale setlhapa sa boraro sa batho baba bo mme ba ba batswan ko ima ba nne ba tshwaetsegila ka kohid ban l ditwantsita kofid  gonne nabatshwaetsegile le ba ba dikirelen ditwantsitse kga ba setse ba kirelemo enpe le ba ba senantone dtwntit
55,16,30.0,onegaitba kremento nne ne go hina pharolganyemo di thapente pharese ka bomme aka bokgodi ba bona ba gore ba gonoina ke tswaneta ka jekwe emonpotsengwogape e ka gongo kaerabanka bonakona ponsoke ee moretsurumetse potswareng agwa kgonega gore mothwa ka kopa otlhabiwa mo leragong fa atlhaba moent wa kowid ee engwane ka nako ee moento o tlhabiwa mooe mo moe
55,17,30.0,omoletogong kaapamole  gauphile legetla mne raite gore go nna lebatshubabantsi babatshaban ga ne ke le belletse  dipatisitete ditswang kapali mafoko a tsankoo baitan pe ba ba buanka  kaka gore mo ente o katlhabua kogong gae mo afikha boratente go tlhabua helamogonyo me ko masateng a maong basetse ba leka go tlhabakogong go nne batlhaloganya gore batba bangwe ga ba bona lemaole b ba tshugafela ebatlul
55,18,30.0,thete bo tlhokaki go rre gopole gore emo ento o batle o tshwene o tsenyiwe kwo go nanle e mahel o motona mme ge ke go re kika o botsa baitanapeba rona ba mo afrika boragor ana go ka kgonagalabokhapekonna gore gare ka bona matshelarona a go enta relrere poladilaenyana ya non o tloe tayan ana o tloita borukhukotlasi mo garaba toyal e kgany ee e ka rnam aponsod
55,19,30.0,kape be imonn aa akyaiitsimara aomannanakteneke tsaemela go re wena ka uamahokantseyalo go tsia mepontso kala o r bonmatelo a go enta re nna ka dilaeniyana go nemloyade u kedeira ore go ka nna le mathata gomne a go na kokaapolang  o ntthitle o na le phaiditya gago go fna o ko bonang
55,20,14.12,ae yanopontsodankimanalebogae o ntsileka tegots monatemono o nele maferabekya monateretla kopana mo bekeng ye tlankee le malikhalethjalikhakomelera ka lbo
56,1,30.0,e ketshedimosetso ya kofid  oitlisediwa ke motswedinya femo konkabokamoososo ya go mpienopotswakitse gore le gore ketlagobela yona yamme fela kaitsi gore e  e samaganelekgang e ya the world health organisation lee monto ke o mongwe gape kgotsa ke barkengbbe nka ebitsa pustasot keyone pustashot gonne e ngoneeeatega te go dira galanga yonaemta oklag
56,2,30.0,modkwedin dinaga tse dinalee ed maadi pe dikireleng me ento e lekanang ditshapatla bone te ta ba bua ka kganya iu  ya diputashot mne lega go nnilelebatho ba bantsi baipanapa ba bareleng kgany e gaya ya magonnek rebua yankapa afase a mang a buaiang ka dibusajatlgonale dinagatsedun dya ka dinagatsa ronatsa mo afrika bora peitididd mo afrika kontinente nyarnya afrika
56,3,30.0,disindin d npisele bathoao batho ba bone bahelete go buayang gore kgotlaleletsa meento ya babankomatlwednagantedil melian walt hab organisation modibekennet kpepitien ba pile ba buaka gore kany egaianna fentle mne e batlhadisa kgalane ga nano rebone gore ebitsanafe ba go tokoobokhat oanisation data tatababulo gore batho ba ba nnanle emmele e kwase
56,4,30.0,apammasole a mme le a kwafethe  totatatathenne ba tiwe e yona puhtashop ne ka babule yana mabanen  ga go ne go na lekopano gore go na le batsho baba ba ba kwafehinyo nnineng mne ga fentere le mollero borobolle go lele go botlhopa gore ba krien eyone pustashot ya me ento e e bumelekleng mne ga rebuaka gore  lepaphala
56,5,30.0,un la la united nations la the stratejik adwisory group of ekperts on imminisation ka bikhutanyana ridita yone un sae peje i bwa gore bag bagodi ba ba feta nngwa ga dili sty ee ba ba hetsa bakirele onmoento wa tinobek tapasinofam  ba thunne ba kiri ee moento o mong wa boraro wa kohid  ba bua gore gato gore bad
56,6,30.0,imella gore go kireiwe e dibutta shotthane e nnetatsethaba ka bophara ne ba buaka gore ke batho ba ba kwatsepeng mo mmeleng gar ka bopolammege go botlatka gor re kopola gore mo afrika borari birisa moentlo wa johnson an johnson le moento wa faesa ka nako e yana ge moento wa snobek kaphra e hetse o dumelepe gaitiruduutino atikhabora mne ko mafating a mantete ba dirihisele moento wab
56,7,30.0,meento ya bosinosek li sinofham ba diritha le moento wa modena le ona moento wa atrajanika keone gee fellefeniento ee biritswankale mo lefasenkabophar mme gega go lebelesi baitana pe bakutgotako sej le baitanapeba uokhakn barega ba bimelag boremo ento batho ba kiwe dipitashot gabere ba ki ba bootle bo tshana le nna kapawena
56,8,30.0,mnkapo motho o molomong o ntenhentemommeleng a kinabokowa tapatata baroketa gore dustashot e be monde e dibustashot dipiwe bagodi ba ba hepaningwa gati sti gapele batho ba ba kwasetse mommeleng go nne ba phila ka maletse a makthana le maletse a suki iri ka nkere e kapalione  hadlad preta malete a mankga ba ka thapegata kohid  ba ka gapelelwa thata
56,9,30.0,mmnmngwabon mne e thetle e e tswankoo wolkhaut organisation e tlile moga moragoga stej e ne ethere kopano ya malatsi alemane mo beking etipileng e le bela dipalopalo kaba lebela ledilotsototlhepedi tordipin ka miento go papo dinagantototlhe go bona ki dinaganpe kwin pee go bonwa gore batho ba banna
56,10,30.0,babkaka hetiman ba ba bifahediele iuno kompromise hra gore ke bathe bao ripen gore gabaka g pobanpenpeng ba phelaka makoa a mangwe kapamalete a mangwe e klatsa gore ba gapellwe khata ne ke bone pa babtine ba kire st kapa no ente omung moo dimame ente ehetebay krelebatlhalofa gored ee bathoba o e bagudi
56,11,30.0,le batho babagate ba ba kwestsemommeleng  gwa bontsha gore mme ento e bykrilen ekafe batshuhitsenkle ba bona gore gutsiane baka kra e go re bona gore batho ba ntsitsentle  mmee totatota go lebelekwe bagudi thatathatakharit tsheto ee e tsankopo woldhaut organisation leko un pej e tlo amam akrikaburay yan ya ka re bona gore
56,12,30.0,onomo afrika bora re lebelete gore go kireiwe bathoba bantsi gore bakgono enta a ka retana mo dil nakonta kretmose ne kanako ee go na led e ra bona gore baatha le dipalepalota rona gor rifitleko setyp hadi tsamae ta lehakhalamtekanelo le baitlana pebatsulekwe tsenkatenmme ra bona le gori ga re le belekono afika boragorego na le bat babangbabet eodikh
56,13,30.0,mani kapadi organisation padn e ha pediwaka gore ba ba tweta yone menb khi satnation ke gore mongwe le mongw o tshwanete oo linko o berkanko kaparebona li utp le det unibesiti mobekin epitelembare gore ba boele ko huruping gorutang  kka ka kaka ka himmito kapa gore batho ba go no buela ko diresen ko di haheletakokolong e
56,14,30.0,ounibesiti le gore go rutuwek e henka online  go rutuwe koo kampas ba bona gore babon ba fetsa ba lebeletse gore ana bakadi obakad baka himolola gore gore mongolomongwe oelin e morutabana kapao oelin  student amorutabanaledi pidende bigonogotla khanye ba elpilenne ra bona le gore kan egeitisethteee
