Episode Number,Chunk Number,Duration (seconds),Transcription,transcription,
43,11,30,nthle ga go lebelwetse dikheti dile tents e ne di diragetkikotshwani bya bontsa gore ka bimtibatsone e ne e le tsayonete ka omikhron mmee are ka nako e yana a ka le lefathalabite kanele mteletlhalotsa gore  te se botlhokoke gore go tlhaloganyo goreom an eder kayan neg  legoreki eng h ke thithusang kapaki eng se fetsang gore go bonwe gore mokgwa o ba thobathw,"1. nthle ga go lebelwetse dikheti dile tents e ne di diragetkikotshwani bya bontsa gore ka bimtibatsone e
2. ne e le tsayonete ka omikhron mmee
3. are ka nako e yana a ka le lefathalabite kanele mteletlhalotsa gore  te se botlhokoke
4. gore go tlhaloganyo goreom an eder kayan neg  legoreki eng h ke thithusang kapaki eng se fetsang gore go bonwe gore mokgwa
5. o ba thobathw","1. It is not expected that the tents were folded, indicating that they were
2. It was a micron
3. He said at the time he was suffering from diabetes, I must explain to him that it is not painful
4. that it is understood that when I am helping, what is the end so that it can be seen that the method
5. he is a thobathw"
43,12,30,gantapeng go satshwana ka nako ee le ka nako e tipileng ka nako e ana gwa bontla a go feleletsa e nong gwa bontlha gore go nlelee di admission pedmisiko hi biko akademi gatlita le kotshwani difki hapital kample e moo bekin pe e mo pekeng yya boraro kala ya bofelo ya manaofele gwa bontsa gore d balwetsi ba bantsi ba kofid  e nabatatlhe,"1. gantapeng go satshwana ka nako ee le ka nako e tipileng ka nako e ana gwa bontla a go feleletsa e nong gwa bontlha gore
2. go nlelee
3. di admission pedmisiko hi biko akademi gatlita le kotshwani difki hapital kample
4. e moo bekin pe e mo pekeng yya
5. boraro kala ya bofelo ya manaofele gwa bontsa gore d balwetsi ba bantsi ba kofid  e nabatatlhe","1. Gantapang to match each other in this time and in the next time in this time to complete the first one so that
2. checked
3. di admission pedmisiko hi biko akademi gatlita le kotshwani difki hapital kample
4. It's where the bekin is and it's on him
5. Thirdly, the last part of the series shows that many patients with Kofid are suffering from cancer"
43,13,30,okijn teo fe botlhopwa emol gao ka gopola lebakala gore ritanape lefathala bipikanelo wor tak oanisated ro tlerotle bathabantlo ntse barotlota moentoke gore gartl moento gaoraagor o ka tshaetege ka kohid  nne oragore gao ka tshapega kgapelelo ya bolwek bo moo lwenna e ka semniko dimo thatagotlelo o lwale o tlhope gore obe oo tlhope od,"1. okijn teo fe botlhopwa emol gao ka gopola lebakala gore ritanape lefathala bipikanelo wor tak oan
2. isated ro tlerotle bathabantlo ntse barotlota moentoke
3. gore gartl moento gaoraagor o ka tshaetege ka kohid  nne oragore gao ka tshapega kgapelelo ya
4. bolwek bo moo lwenna e ka semniko dimo thatago
5. tlelo o lwale o tlhope gore obe oo tlhope od","1. okijn teo fe bothwuppa emol gao I remember why ritanape paletha bipikakelo wor tak oan
2. isated ro trerotle batantbantlo still barorotrot moentoke
3. so that the vaccine can be registered with a kohid, your oragore can be confirmed
4. Where is your place?
5. telo o wale ou choo ou oe ou choo od"
43,14,30,nkapa o legaoloko etle ekoubokelong o lwale o gatelle mne ka lebakaleo ga go ra gore e theneriiripetse re ka itlhokomela le ga re nagana re tshapagile kanako e yan mme gwa bontlha gore batho ba bantli le ga neba ke ne ko bookelong ko tshwane neb sa thoke okidun ke sesentle few emol mme go ra gore afe go re yanong goree re tamae o bore ani egong ke nalion kowid gagu,"1. nkapa o legaoloko etle ekoubokelong o lwale o gatelle mne ka lebakaleo ga go ra gore e theneriiri
2. petse re ka itlhokomela le ga re nagana re tshapagile kanako e yan mme gwa bontlha gore batho ba bantli le ga neba ke
3. ne ko bookelong ko tshwane neb sa thoke
4. okidun ke sesentle few emol mme go ra gore afe go re yanong goree
5. re tamae o bore ani egong ke nalion kowid gagu","1. or you are so open that you are sick and oppressed me because of that it is the next thing
2. But we can take care of ourselves even when we think we are broken for a while and it turns out that people are really good.
3. When I was in the hospital, it was okay
4. okidun is a beautiful few emol, but if we say which one we say goree
5. re tamae o bore ani egong ke nalion kowid gagu"
43,15,30,siame nkasitlhokomele e tlhokomele gomme ga umte gore ke mang o ka entuwan kapa o na le malet anang o ka gatelelang gakatshathega ya bontlha gapelo gorebab mooed phetenteteddinyale kowid lmonia e nne e le babaneledh enaen banabanalkhobed nomunya me ke ent ya bone banabasa kria mo ento o mong o wa bonaine e ne e le ngwanagwa bon,"1. siame nkasitlhokomele e tlhokomele gomme
2. ga umte gore ke mang o ka entuwan kapa o na le malet anang o ka gatelelang gakatshathega ya bontlha gapelo
3. gorebab mooed phetenteteddinyale
4. kowid lmonia e nne e le babaneledh enaen banabanalkhobed nomunya me ke ent ya bone bana
5. basa kria mo ento o mong o wa bonaine e ne e le ngwanagwa bon","1. siame, comfort, take care, take care, and take care
2. There is no one who can be entwined or who has this talent to press the original issue again.
3. gorebab mooed phetenteteddinyale
4. kowid lmonia be babaneledh enaen banabanalkhobed nomunya me ek ent their children
5. They were talking about another vaccine which was their daughter"
43,16,30,a gore een ka mogo e go bontsankapeng kapabaisana ba batlalosetang gore kga o entile kobid nimonia khain keeng go raagoren enmon o ka sekgatelwe ketshatego ya kohid  mnee thene rtoore gopoledile teo ore moento gaora gore o ka tithwaepegi ne mo ento o thusa gore la goo ka tshwaepega o ka pekgatelle,"1. a
2. gore een ka mogo e go bontsankapeng kapabaisana ba batlalosetang gore kga o entile
3. kobid nimonia khain keeng go raagoren enmon o ka sekgatelwe ketshatego ya kohid  mnee the
4. ne rtoore gopoledile
5. teo ore moento gaora gore o ka tithwae
6. pegi ne mo ento o thusa gore la goo ka tshwaepega o ka pekgatelle","1. a
2. that he himself is in the camp of the accused that he has not been vaccinated
3. kobid pneumonia khain keeng go raagoren enmon o ke keketlestego ketchatego of kohid mnee the
4. I remembered
5. Give the vaccine as soon as possible so that it can be administered
6. Pegi ne mo ento helps so that I can be successful"
43,17,30,kee bolwet ba kohid  mafatlha a gago aka fekre kowid nimunya e gatelang e ka bonang o tlhoka okijin kapa o tlhoka lebinaka du o o nne sebaka leko itii ke tsonepakajeko emon errtlwesa brotlhebatiba entini kapa go na le ba tobebantsi gapab rlmoentolemong a reoke ra moente wa runa wabopedi krik klokomel kyaleboga engwan ra leboga ponsopilanea tlolesenlatlausnalanagape ka mosomomosong,"1. ke
2. e
3. bolwet ba kohid  mafatlha a gago aka fekre kowid nimunya e gatelang e ka bonang o tlhoka oki
4. jin kapa o tlhoka lebinaka du o o nne sebaka leko itii ke tsonepakajeko emon errtlwesa brotlhebati
5. ba entini kapa go na le ba tobebantsi gapab rlmoentole
6. mong a reoke ra moente wa runa wabopedi krik klokomel kya
7. le
8. boga engwan ra leboga ponsopilanea
9. tlolesenlatlausnalanagape ka mosomomosong","1. i
2. Yes
3. bolwet ba kohid your eyes aka fekre kowid nimunya that is pressing you may see you need a doctor
4. If you need a place, you should be in a place where it is the place where you are going to be with your brother.
5. They are entini or there are those who are tobebantsi gapab rlmoentole
6. one should reoke ra minete runa waboepi krik klokomel kya
7. and
8. thank you, we thank you
9. tlosesenlatlausnalanagape in a hurry"
43,18,3.36,kea gutiani enen rekabua kanefo,1. kea gutiani enen rekabua kanefo,1. kea gutiani enen rekabua kanefo
44,1,30,eketshedimosetso ya kowid  noitlisediwa ke motswedinya femo ko nkabokamoosoo kiaitsi gore ore boleletsika kgannye malobafa ya dijital yaksine sertifikate gore ya gompienore katsena raipatlaladiutsa rona ec a ko mbolellego go se neneka yona kganny le prec nilentenea e mwanjakanterbua yana ka hap heen e lepapalappikanane letmoleke epegelo,"1. eketshedimosetso ya kowid  noitlisediwa ke motswedinya femo ko nkabokamoosoo kiaitsi gore ore boleletsika
2. kgannye malobafa
3. ya dijital yaksine sertifikate gore ya gompienore katsena raipatlaladiutsa rona ec a ko mbolellego
4. go se neneka yona kganny le prec nilentenea e mwanjakanterbua yana ka hap heen e lepapala
5. ppikanane letmoleke epegelo","1. The extension of the disease is confirmed by the researcher in the firm so that it can be confirmed.
2. drive the windows
3. The digital one has a certificate that it is modern, the cat is advertising to us, and he told you.
4. don't give it to me khanny and prec nilentenea e mwanjakanterbua yana ha hap heen e pelapala
5. Ppikanane letmolkele epegelo"
44,2,30,abuaka gore ke ofisial lonj ya diktabatin kard kyone bopakibakarapa ya bopakiba go enta ya mafaratlhatlha ya karibua mmee  ba tsimolepe dape joup  ndapekhatla nentateponitemikomo mne ba buaka yone mme basimoletsa ba reblella gore e retntere bona dithatlo ka mogare wa kohid  dia petlasi mne,"1. a
2. buaka gore ke ofisial lonj ya diktabatin kard kyone bopakibakarapa ya bopakiba go enta ya mafaratlhatlha ya ka
3. ribua
4. mmee
5. ba tsimolepe dape joup  ndapekhatla nentateponitemikomo mne ba buaka yone mme basimo
6. letsa ba reblella gore e retntere bona dithatlo ka mogare wa kohid  dia petlasi mne","1. a
2. state that I am the official lonj of dictabatin kard kyone proof of the proof of the vaccination of my infrastructure
3. ribua
4. mother
5. they are tsimolepe dape joup ndapekhatla nentateponitemikomo mne they are talking about it and the farmers
6. Call them and ask them to return to see their wishes inside the kohid dia petlasi mne"
44,3,30,e go gwa bontle gore leroborobola leluola boraro le fedile tota gon gontlonne ga re lebelete gore yone ka jekw aka karata ee ya mo ente ya mafaratlatla e i bitlhiwa kimmuso  o kaetsa yange gore tsa ka neke tlhalosa mo garabeke gore o dirisa o dirisa o o yakoo  we haitinyapen o,"1. e
2. go gwa bontle gore leroborobola leluola boraro le fedile tota gon gontlonne ga re lebelete gore yone ka jekw aka karata ee ya mo
3. ente ya mafaratlatla e i bitlhiwa kimmuso  o kaetsa yange
4. gore tsa ka neke
5. tlhalosa mo garabeke gore o dirisa o dirisa o o yakoo  we haitinyapen o","1. Yes
2. It's good to know that the third round is over, but we don't expect it to be played like this card.
3. What is the official name of the measles vaccine?
4. that I can give
5. Explain clearly that you use o yakoo o haitinyapen o"
44,4,30,o tenya o tenya information ya gago ke gore e ibi namba no morago ya ibi ee ina sefanye lee gore go na le moragogam rotle rekiramo ento rekrlemorago ga rekiramo ento re kireileeed efhenes e di reblelang go rre entile me go na le truf o et wakination kot go na le nomoro e uifilwenka ethenes,"1. o tenya o tenya information ya gago ke gore e ibi namba no morago ya ibi ee ina sefanye lee gore go na le
2. moragogam rotle rekiramo ento rekrlemorago ga rekiramo ento re kireilee
3. ed efhenes e di reblelang go rre entile
4. me go na le truf o et wakination kot go na le nomoro e uifilwenka ethenes","1. You enter your information so that it is numbered and after it is entered, enter this number so that there is
2. After that, the record of the record has been recorded
3. ed efenes that resist the injection
4. and there is a truf o et wakination kot there is a number e uifilwenka ethenes"
44,5,30,erin gori o unpile mnekionenomoro e othonozuidrife mme ge ee batho ba bantsi go na lenteke bona le momafartaten a bitapolfo batho ba bantsibarioo naaki ditery ethenes euti thimusemofomiiakayan ke klo trae karaa yaka yamafaratlhatlhayangmme geke goru oo lelepe o ed biro tn rton e mme ke bona ba ka go,"1. e
2. rin gori o unpile mnekionenomoro e othonozuidrife mme ge ee batho ba bantsi go na lenteke
3. bona le momafa
4. rtaten a bitapolfo batho ba bantsibarioo naaki ditery ethenes euti thimusemofomiiaka
5. yan ke klo trae karaa
6. yaka yamafaratlhatlhayangmme
7. geke
8. goru oo lelepe o ed biro tn rton e mme ke bona ba ka go","1. Yes
2. If you have a private number, there are many people
3. See and inherit
4. rtaten a bitapolfo many peoplebarioo naaki ditery ethenes euti thimusemofomiiaka
5. That's what I'm going to do
6. my yamafaralthalhayangamme
7
8. Goru oo lelepo o ed biro tn rton e and they are my go"
44,6,30,sangor o trwee ba tle go romelela diehenes tseo gape mme nomoro eo ya yakination kord kyone o tle tsenyang moo e maharakhatheng a ebds e po kran dijital setiket sa gago ra bona gore gatiganyanong e sentse enhipila e mme rukaidirika lefhafhalabipikanelor re jop  le tona ya bone re jokhatleke gare blella mo motlong o na goree,"1. sangor o trwee
2. ba tle go romelela diehenes tseo gape mme nomoro eo ya yakination kord kyone o tle tsenyang moo e maharakhatheng a
3. ebds e po kran dijital setiket sa gago ra bona gore gatiganyanong e sentse enhipila e mme rukaidirika
4. lefhafhalabipikanelor re jop  le tona ya bone re jokhatleke
5. gare blella mo motlong o na goree","1. sangor is trwee
2. they will send those devils again and that yakination kord kyone number should be entered where it is on the website
3. ebds e po kran dijital your ticket we see that gatiganyanon has damaged the engine and rukaidirika
4. lefhafhalabipikanelor we jop and their minister we jokhatleke
5. In the middle of the fire there is goree"
44,7,30,go na le dilope tehtare ditlhokang go re redirise yone  wethaite e y ya di dihokat ehete ihimolitse ne ke tla dirumella le mmakobedimne go ibuafela gore ke en wethaiti eoe wa kenamoyoneganaano gaiki gomnele gore raite gore gare kwadiseta moento ko nale gore owetsaka o kgonagoetang,"1. go
2. na le dilope tehtare ditlhokang go re redirise yone  wethaite e y ya di dihokat ehete i
3. himolitse ne ke tla dirumella le mmakobedimne go ibuafela gore ke en wethaiti eoe
4. wa kenamoyoneganaano gaiki gomnele gore raite gore gare kwadiseta moento ko nale gore owetsaka o kgonago
5. e
6. tang","1. go
2. Do you have the number of kilowatts needed to produce the same website?
3. Himolise, I will send you and Mmakobedimne to find out who that website is.
4. Of the agreement, it is not necessary to say that during the registration of the vaccine, there should be a possible fall.
5. Yes
6. tan"
44,8,30,okhonagoeta ka esemet kapaka watap kapakadiletse yale mme kanako e kgi pe go bizui kapalefaphala bitikanelaisele tlhalese gore retayan  dithaokhat re sa dirifi  mafarakatlha a inthanet mme reit goredi wetsite e totso k peta go o di ananale e lefaphalabipekanelo lidilotamo ento ke mahala di bitswa gore ke iro rekad,"1. okhonago
2. eta ka esemet kapaka watap kapakadiletse yale
3. mme kanako e kgi pe go bizui kapalefaphala bitikanelaisele tlhalese gore retayan  dithaokhat re
4. sa dirifi  mafarakatlha a inthanet mme reit goredi wetsite e totso k peta go o di ananale
5. e lefaphalabipekanelo lidilotamo ento ke mahala di bitswa gore ke iro rekad","1. possible
2. travel with esemet kapak watap kapakadilide yale
3. but sometimes when it comes to speeding up, let them know that they are talking to each other.
4. Don't forget the internet's features and rate the wetsite so you can appreciate them.
5. This department is free and it is called Iro rekad"
